학교명,급식일자,급식인원수,칼로리정보,탄수화물(g),단백질(g),지방(g),비타민A(R.E),티아민(mg),리보플라빈(mg),비타민C(mg),칼슘(mg),철분(mg),menu_list
단재초등학교,20251030,1291,751.6,118.6,22.2,20.2,94.7,6.0,0.4,10.0,219.2,2.9,"['찹쌀밥1', '마늘바게트', '옥수수스프', '삼색모듬피클', '양상추샐러드&키위드레싱', '고다체다퐁듀함박/크림소스', '배추김치', '우유']"
단재초등학교,20251031,1183,592.4,78.6,25.2,18.2,95.5,0.6,0.6,7.0,171.0,2.5,"['쇠고기콩나물밥&양념장', '1미소된장국', '동그랑땡전&케첩', '열무김치', '도시락김', '요구르트', '아이스슈']"
단재초등학교,20251103,1287,707.8,74.7,28.8,30.9,151.1,0.7,0.6,17.4,174.1,2.9,"['찰옥수수밥', '베이컨감자채볶음', '호박고추장감자찌개', '숯불오리불고기', '배추김치', '우유', '포춘쿠키']"
단재초등학교,20251104,1287,431.2,59.3,18.6,12.7,158.6,0.6,0.6,24.6,390.9,6.9,"['찰귀리밥', '계란실파국', '꽁치캔시래기조림', '1열무된장무침', '깍두기', '우유', '1귤']"
단재초등학교,20251105,1287,498.7,74.0,27.5,9.6,151.4,0.8,0.5,28.4,178.4,2.6,"['찰귀리밥', '안동찜닭', '순두부계란탕', '1쑥갓느타리무침', '오렌지1', '깍두기', '우유']"
단재초등학교,20251106,1287,749.6,72.7,36.6,32.6,149.2,1.0,0.6,5.3,207.4,2.4,"['찹쌀밥1', '연탄케이크', '전복미역국', '콩나물무침', 'LA갈비찜', '배추김치', '우유']"
단재초등학교,20251107,1287,529.0,79.0,33.6,7.1,53.3,0.3,0.3,25.0,112.4,1.8,"['친환경쌀밥', '대만식탄탄멘', '오이지무침', '지파이', '배추김치', '요구르트', '파인애플주스']"
단재초등학교,20251108,1287,227.4,17.5,4.3,15.7,56.0,0.1,0.5,3.2,77.7,1.6,['구매양념']
단재초등학교,20251110,1287,533.1,66.5,34.2,13.3,192.2,1.1,0.5,17.7,197.3,2.3,"['발아현미밥', '짬뽕국', '짜장불고기', '세발나물무침', '배추김치', '우유', '1방울토마토']"
단재초등학교,20251111,1287,548.2,67.7,27.6,17.9,133.6,0.6,0.7,9.3,212.0,2.5,"['찰보리밥', '1팽이버섯된장국', '상추&쌈장', '무뼈족발', '보쌈김치', '우유', '쫀득쿠키바']"
단재초등학교,20251112,1287,715.0,85.5,29.8,27.8,141.2,0.6,0.7,10.0,213.9,3.8,"['찰흑미밥', '육개장', '사각어묵볶음', '뿌링클닭다리', '배추김치', '우유', '배']"
단재초등학교,20251113,1287,512.9,69.5,28.8,11.7,117.3,0.5,0.4,8.3,187.4,1.7,"['혼합10곡밥', '참치김치찌개', '두부쑥갓무침', '삼치데리야끼조림', '깍두기', '우유', '청포도']"
단재초등학교,20251114,1287,652.0,112.3,18.5,15.3,157.8,0.6,0.6,15.3,145.0,14.4,"['우동장국', '로제떡볶이', '참치마요삼각밥', '배추김치', '에이드', '요구르트', '김말이튀김']"
단재초등학교,20251117,1287,641.1,92.5,22.6,21.1,176.8,0.8,0.6,13.1,288.1,2.3,"['찹쌀밥1', '순살감자탕', '부추양파무침', '베이컨감자전', '깍두기', '우유', '요플레']"
단재초등학교,20251118,1287,574.7,76.3,30.5,15.7,292.2,0.7,0.5,19.2,193.2,2.5,"['녹두밥', '1근대된장국', '시금치나물무침', '닭고기카레떡볶음', '배추김치', '우유', '친환경사과']"
단재초등학교,20251119,1287,779.3,80.3,28.1,36.9,229.1,1.0,0.6,59.6,224.8,3.1,"['녹두밥', '1들깨수제비국', '1깻순나물볶음', '삼겹살구이', '총각김치', '우유', '골드키위']"
단재초등학교,20251120,1287,563.7,84.9,11.6,22.4,78.1,0.4,0.6,51.6,181.1,7.1,"['대만식햄샌드위치', '카카오츄이스티도넛', '우유', '감귤주스', '삼색과일컵']"
단재초등학교,20251121,1287,600.3,69.0,30.4,22.1,150.3,0.6,0.7,42.0,307.1,3.8,"['옛날추억의도시락', '1미소된장국', '오렌지1', '열무김치', '김자반', '요구르트', '요구르트']"
단재초등학교,20251124,1287,743.8,100.1,25.6,27.0,109.2,0.2,0.4,14.8,283.6,1.9,"['율무밥', '순한마라탕', '1참나물무침', '찹쌀 등심꿔바로우', '배추김치', '우유', '포도']"
단재초등학교,20251125,1287,489.1,69.0,23.5,12.6,88.7,0.5,0.4,33.6,148.2,2.2,"['발아현미밥', '모듬버섯찌개', '닭날개데리야끼조림', '1애호박볶음', '배추김치', '우유', '황금향']"
단재초등학교,20251126,1287,553.5,86.9,25.8,10.6,137.1,0.5,0.5,8.4,170.3,3.1,"['찰기장밥', '맑은콩나물국', '쭈꾸미치즈떡볶음', '계란찜', '배추김치', '우유', '바나나']"
단재초등학교,20251127,1287,761.3,100.7,32.4,24.6,185.1,0.9,0.7,11.5,200.9,2.9,"['차수수밥', '슈크림붕어빵', '1어묵무국', '돈육메추리알장조림', '청경채굴소스볶음', '깍두기', '우유']"
단재초등학교,20251128,1287,864.2,98.1,26.9,41.0,106.6,0.3,0.5,14.4,199.8,3.6,"['미트스파게티', '크림스프', '삼색모듬피클', '양상추샐러드&키위드레싱', '등심돈까스/소스', '요구르트', '딸기퐁당아몬드']"
단재초등학교,20251201,1286,489.7,64.2,28.8,12.3,273.5,0.8,0.5,12.5,214.0,2.2,"['혼합10곡밥', '계란실파국', '로제찜닭', '1깻순나물볶음', '배추김치', '우유', '친환경사과']"
단재초등학교,20251202,1286,626.9,65.5,30.3,26.2,176.6,1.0,0.6,21.5,235.2,2.7,"['찰보리밥', '1근대된장국', '마늘보쌈', '실곤약채소무침', '보쌈김치', '우유', '골드파인애플']"
단재초등학교,20251203,1286,711.8,98.1,24.9,24.6,173.5,0.7,0.6,31.8,221.2,4.1,"['율무밥', '사골꽃떡국', '미트볼푸실리볶음', '취나물두부무침', '총각김치', '우유', '1귤']"
단재초등학교,20251204,1286,616.8,86.6,28.2,16.1,95.9,0.5,0.4,5.8,239.7,2.0,"['찰흑미밥', '오징어무국', '사각어묵볶음', '생선커틀렛/소스', '배추김치', '우유', '청포도']"
단재초등학교,20251205,1286,640.4,108.3,22.8,14.2,181.5,0.6,0.5,20.1,187.4,2.7,"['김밥맛볶음밥', '유부장국', '별가루떡볶이', '배추김치', '에이드', '요구르트']"
단재초등학교,20251206,1286,375.5,28.6,7.0,26.4,60.1,0.1,0.8,7.1,240.6,6.1,['구매양념']
단재초등학교,20251208,1286,457.4,59.3,25.9,12.7,123.0,0.4,0.4,12.1,201.2,2.0,"['찰옥수수밥', '김치도토리묵국', '버팔로봉', '깍두기', '우유', '방울토마토']"
단재초등학교,20251209,1286,625.3,74.5,29.7,21.6,109.2,1.0,0.4,7.0,185.7,2.1,"['현미찹쌀밥', '1쇠고기미역국', '돼지갈비찜', '콩나물무침', '배추김치', '우유', '포도']"
단재초등학교,20251210,1286,608.9,85.4,35.3,13.6,179.9,0.9,0.6,30.4,257.5,2.5,"['녹두밥', '참치김치찌개', '유채나물', '고추잡채&장미꽃빵', '깍두기', '우유', '바나나']"
단재초등학교,20251211,1286,721.5,72.5,30.3,34.3,176.2,0.7,0.6,31.3,206.8,3.0,"['차수수밥', '계란만두국', '아욱된장무침', '치폴리훈제오리구이', '깍두기', '우유', '거봉']"
단재초등학교,20251212,1286,655.7,112.0,21.6,13.4,117.7,0.5,0.3,7.8,124.9,3.3,"['친환경쌀밥', '잔치국수', '갈비만두', '배추김치', '요구르트', '바람떡', '식혜']"
단재초등학교,20251215,1286,508.6,68.9,28.2,12.4,135.2,1.1,0.6,30.7,177.5,2.1,"['찰기장밥', '맑은콩나물국', '사태김치찜', '감자채볶음', '깍두기', '우유', '1귤']"
단재초등학교,20251216,1286,646.6,73.8,33.2,23.5,79.8,1.1,0.6,21.0,157.6,2.4,"['찰보리밥', '낙지연포탕', '팽이버섯양념구이', '캠핑모듬구이', '배추김치', '우유', '포도']"
단재초등학교,20251217,1286,584.3,71.5,30.0,19.4,121.0,0.6,0.5,7.0,220.9,2.3,"['혼합10곡밥', '동태찌개', '애호박느타리볶음', '콰삭순살치킨', '배추김치', '우유', '친환경사과']"
단재초등학교,20251218,1286,483.8,65.0,26.1,12.3,78.0,0.5,0.2,32.2,208.2,1.9,"['찹쌀밥1', '1어묵무국', '연어스테이크', '양배추오리엔탈샐러드', '오렌지1', '배추김치', '우유']"
단재초등학교,20251219,1286,592.9,77.2,29.6,18.8,148.8,0.9,0.7,18.7,228.7,2.7,"['마제소바덮밥', '스시도넛', '1팽이버섯된장국', '꼬들단무지무침', '배추김치', '요구르트', '요구르트']"
단재초등학교,20251222,1286,635.1,94.2,34.6,12.5,104.3,0.8,0.6,15.8,176.2,3.5,"['찹쌀밥1', '청포묵김가루무침', '돈육간장불고기', '배추김치', '우유', '동지팥죽', '1방울토마토']"
단재초등학교,20251223,1286,865.5,105.4,21.3,38.9,135.1,0.6,0.4,15.8,197.2,2.4,"['찰귀리밥', '우동장국', '크리스마스케이크', '감자뇨끼', '궁채모듬피클', '치즈돈카츠^소스', '배추김치', '우유']"
단재초등학교,20251224,1286,584.5,106.1,17.2,9.9,124.7,0.2,0.4,2.9,243.3,2.9,"['후리가케밥', '매콤달콤떡볶이', '호박씨볶음멸치', '모듬튀김', '배추김치', '우유', '포도주스']"
단천초등학교,20250102,47,955.4,155.7,57.0,10.6,415.1,0.8,0.9,27.5,605.5,5.2,"['친환경차조밥', '낙지연포탕', '매운불닭', '크림감자뇨끼', '배추김치', '사과', '보리차', '우유급식']"
단천초등학교,20250103,47,1332.7,172.9,56.0,46.3,147.9,1.1,1.1,18.7,456.4,10.6,"['카레라이스', '미소된장국', '미역줄기볶음', '한우찹스테이크', '배추김치', '두바이초콜릿', '보리차', '우유급식']"
단천초등학교,20250106,47,1024.4,138.1,53.0,27.0,233.1,1.2,1.4,23.1,504.9,4.8,"['친환경차수수밥', '두부된장찌개', '수육', '콩나물비빔면', '배추김치', '쌈채소&쌈장', '유기농요구르트', '보리차', '우유급식']"
단천초등학교,20250107,47,1299.9,118.0,85.4,50.5,280.6,1.2,1.2,75.2,248.7,5.9,"['친환경현미찹쌀밥', '반마리삼계탕', '영양부추무침', '메밀전병', '깍두기', '천혜향', '보리차', '우유급식']"
단천초등학교,20250108,47,1072.8,162.6,42.9,31.8,410.6,0.5,0.7,46.5,465.1,3.0,"['추가밥', '짜장면', '얼큰짬뽕국', '통새우만두', '배추김치', '반달단무지', '배스킨아이스크림', '보리차', '우유급식']"
단천초등학교,20250304,44,778.1,105.0,34.9,23.3,301.8,1.0,0.7,12.0,508.6,4.0,"['친환경기장밥', '들깨미역국', '등갈비바베큐조림', '숙주나물무침', '배추김치', '미니치즈롤케익', '보리차', '우유급식']"
단천초등학교,20250305,44,979.2,157.0,45.6,19.8,207.2,0.6,0.5,33.7,314.2,2.3,"['추가밥', '짜장면', '닭탕수육', '배추김치', '반달단무지', '리얼딸기주스', '보리차', '우유급식']"
단천초등학교,20250306,44,1044.1,139.8,43.1,32.7,417.9,0.9,1.0,10.1,469.5,5.4,"['친환경흑미밥', '감자수제비국', '주꾸미삼겹살볶음', '달걀말이', '배추김치', '샤인머스캣', '보리차', '우유급식']"
단천초등학교,20250307,44,952.4,134.7,32.1,30.5,89.5,0.4,0.5,12.6,260.2,5.7,"['친환경현미찹쌀밥', '한우갈비탕', '비빔만두', '오이맛살겨자채', '깍두기', '바나나', '보리차', '우유급식']"
단천초등학교,20250310,44,949.7,144.3,47.0,18.9,336.2,1.2,1.0,62.0,461.9,3.8,"['친환경차수수밥', '올갱이아욱된장국', '수육&쌈장', '쫄면야채무침', '배추김치', '골드파인애플', '옥수수차', '우유급식']"
단천초등학교,20250311,44,785.7,121.3,51.1,9.3,403.0,0.7,0.8,21.1,562.6,5.1,"['친환경찰보리밥', '낙지연포탕', '청포묵무침', '닭볶음탕', '배추김치', '사과', '옥수수차', '우유급식']"
단천초등학교,20250312,44,1030.6,149.1,36.6,30.6,218.2,0.6,0.6,13.7,356.8,3.4,"['참치야채비빔밥', '미소된장국', '회오리감자', '배추김치', '감귤한라봉주스', '옥수수차', '우유급식']"
단천초등학교,20250313,44,853.7,111.9,41.9,25.6,302.0,1.3,0.7,99.2,522.4,4.7,"['친환경차조밥', '돼지등뼈감자탕', '비엔나소시지케찹볶음', '콩나물무침', '깍두기', '딸기', '옥수수차', '우유급식']"
단천초등학교,20250314,44,875.9,132.8,31.5,25.7,75.9,1.1,0.4,8.7,233.8,4.6,"['친환경기장밥', '얼큰순두부찌개', '치즈돈까스&소스', '배추김치', '파래김자반', '블루베리마카롱', '옥수수차', '우유급식']"
단천초등학교,20250317,44,801.2,117.6,43.4,16.1,276.6,1.0,0.8,30.7,355.5,3.9,"['친환경흑미밥', '얼큰꽃게탕', '더덕제육볶음', '배추김치', '배', '쌈채소&쌈장', '둥굴레차', '우유급식']"
단천초등학교,20250318,44,838.1,146.6,44.3,8.0,446.4,0.8,0.8,85.8,595.6,5.4,"['친환경현미찹쌀밥', '감자고추장찌개', '청양풍순살찜닭', '얼갈이무침', '배추김치', '골드키위', '둥굴레차', '우유급식']"
단천초등학교,20250319,44,1014.5,108.9,41.2,45.1,206.0,0.8,0.9,59.9,384.6,2.9,"['전복곤드레밥&양념장', '두부된장찌개', '훈제오리&무쌈', '배추김치', '오렌지', '둥굴레차', '우유급식']"
단천초등학교,20250320,44,1067.3,149.2,35.4,35.9,415.4,0.9,1.1,18.6,575.4,12.5,"['친환경차수수밥', '마라탕', '깻잎찜', '꿔바로우&소스', '배추김치', '아이스슈', '둥굴레차', '우유급식']"
단천초등학교,20250321,44,974.8,153.3,27.2,27.0,22.8,0.3,0.3,11.8,427.1,2.9,"['추가밥', '가쓰오우동', '꼬들단무지무침', '배추김치', '버터플라이새우튀김', '둥굴레차', '우유급식', '거꾸로요구르트']"
단천초등학교,20250324,44,855.2,127.9,51.7,13.3,125.1,1.0,0.9,111.1,319.4,4.7,"['친환경기장밥', '한우사골곰탕', '돈육버섯장조림', '브로콜리오징어숙회', '깍두기', '딸기', '보리차', '우유급식']"
단천초등학교,20250325,44,841.1,142.3,35.2,14.1,390.0,0.9,0.7,16.7,545.1,4.9,"['친환경찰보리밥', '시래기된장국', '감자채볶음', '숯불바베큐닭볶음&또띠아쌈', '배추김치', '바나나', '보리차', '우유급식']"
단천초등학교,20250326,44,923.0,154.0,31.1,20.4,277.8,0.9,0.6,21.8,405.8,3.0,"['단호박카레라이스', '맑은콩나물국', '오이무침', '미니핫도그', '배추김치', '샤인머스캣주스', '보리차', '우유급식']"
단천초등학교,20250327,44,989.9,150.4,41.2,22.8,310.7,0.9,0.8,46.4,489.9,3.5,"['친환경차조밥', '부대찌개', '도라지사과무침', '삼치강정', '깍두기', '골드파인애플', '보리차', '우유급식']"
단천초등학교,20250328,44,988.5,131.0,56.3,26.2,323.5,0.6,0.9,24.6,353.2,5.0,"['데리야끼치킨덮밥', '꼬치어묵국', '떡볶이', '배추김치', '반달단무지', '구슬아이스크림', '보리차', '우유급식']"
단천초등학교,20250331,44,925.4,127.1,43.3,26.2,472.6,1.2,0.8,40.8,308.4,3.6,"['친환경흑미밥', '새알만두국', '매운돼지갈비찜', '시금치나물', '배추김치', '사과', '옥수수차', '우유급식']"
단천초등학교,20250401,51,1103.6,148.6,44.2,34.7,325.3,1.3,1.0,22.1,488.8,5.5,"['차조밥', '사골미역국', '매콤갈비찜', '납작당면잡채', '배추김치', '야쿠르트', '우유']"
단천초등학교,20250402,51,1012.1,124.8,38.6,38.8,337.8,1.4,0.7,28.7,476.9,4.6,"['쌀밥', '베이컨파래볶음밥', '유부무국', '순살닭다리스테이크', '배추김치', '우유', '미니애플파이']"
단천초등학교,20250403,51,888.9,103.7,26.9,40.2,515.8,0.7,0.7,81.7,477.4,7.4,"['녹두밥', '육개장', '근대된장무침', '꽃맛살샐러드', '배추김치', '우유', '딸기']"
단천초등학교,20250404,51,1025.9,153.8,29.4,30.8,323.1,0.8,0.8,11.6,472.0,11.0,"['쌀밥', '한우샤브마라탕', '찹쌀꿔바로우', '구운김', '배추김치', '짜먹는요거바', '우유']"
단천초등학교,20250407,51,787.0,138.3,30.7,11.8,423.8,0.6,0.7,89.3,713.6,4.8,"['흑미밥', '부산물떡어묵국', '날치알계란찜', '방풍나물', '배추김치', '우유', '딸기']"
단천초등학교,20250408,51,739.1,114.7,29.5,17.3,480.6,0.8,0.7,71.8,493.2,6.1,"['기장밥', '조갯살시금치국', '들깨콩나물무침', '비엔나펜네파스타', '배추김치', '우유', '오렌지']"
단천초등학교,20250409,52,897.0,138.3,40.2,19.8,415.7,1.1,0.8,20.3,442.3,4.5,"['백세카레라이스', '팽이버섯된장국', '참나물사과겉절이', '순살닭강정', '배추김치', '우유']"
단천초등학교,20250410,51,685.3,103.8,34.1,13.9,286.1,0.6,0.7,21.5,479.7,3.5,"['찰옥수수밥', '녹두삼계탕', '멸치호두조림', '세발나물오이무침', '배추김치', '우유', '조각파인애플']"
단천초등학교,20250411,51,971.2,150.1,42.7,20.4,300.2,0.8,0.8,25.8,455.1,5.0,"['쌀밥', '들기름막국수', '명란콩나물국', '닭봉바베큐소스조림', '배추김치', '우유', '망고푸딩']"
단천초등학교,20250414,51,855.2,118.0,36.7,24.7,376.5,1.2,0.9,42.0,521.6,3.7,"['쌀밥', '날콩가루애배추국', '돼지갈비떡찜', '돌나물무침', '배추김치', '우유', '토마토꿀절임']"
단천초등학교,20250415,51,831.8,119.1,28.1,25.2,341.6,0.6,0.6,8.3,401.0,4.4,"['차조밥', '한우갈비탕', '건파래볶음', '고추장떡', '배추김치', '우유', '수박']"
단천초등학교,20250416,51,1043.3,126.2,40.4,40.6,371.3,0.8,0.9,36.7,497.5,5.1,"['오징어덮밥', '열무두부된장국', '돈까스샐러드', '배추김치', '우유', '캐플쥬스']"
단천초등학교,20250417,51,782.5,139.7,38.5,7.5,318.7,0.7,0.6,14.4,414.2,3.8,"['흑미밥', '도토리수제비국', '매실장아찌', '겨자소스닭갈비', '배추김치', '우유', '바나나']"
단천초등학교,20250418,51,864.4,134.2,39.7,16.9,370.3,0.8,0.8,35.3,501.5,5.7,"['갈릭씨푸드볶음밥', '감자계란국', '사과오이무침', '배추김치', '불고기핫타코', '딸기쥬스', '우유']"
단천초등학교,20250421,51,746.6,116.6,32.3,15.8,433.0,0.7,0.8,41.8,486.3,5.1,"['쌀밥', '황태감자국', '레드계란장', '참나물팽이무침', '배추김치', '우유', '오렌지']"
단천초등학교,20250422,51,858.3,119.6,40.6,23.8,386.8,1.2,0.9,20.0,407.7,3.9,"['흑미밥', '근대감자국', '생땅콩조림', '돈육주물럭', '배추김치', '우유', '배']"
단천초등학교,20250423,51,1048.2,117.4,31.6,48.4,278.1,0.5,0.6,58.2,455.3,4.6,"['소보루비빔밥', '왕새우튀김/소스', '배추김치', '우유', '사과즙100']"
단천초등학교,20250424,51,943.0,133.4,34.8,28.5,270.2,1.2,0.7,42.5,432.9,3.5,"['귀리쌀밥', '돼지갈비김치찌개', '우엉떡조림', '오이탕탕이', '배추김치', '우유', '오렌지']"
단천초등학교,20250425,51,860.4,129.0,37.5,20.5,436.4,0.8,0.8,31.5,482.0,4.6,"['곤드레비빔밥/소고기고추장', '수제감자옹심이국', '닭봉간장조림', '배추김치', '우유', '참외']"
단천초등학교,20250428,51,949.5,121.5,69.2,18.7,293.2,0.7,0.8,21.9,603.0,5.1,"['쌀밥', '전라식소고기무국', '오이치커리무침', '코다리강정', '배추김치', '우유', '바나나']"
단천초등학교,20250429,51,1000.4,108.1,37.7,44.9,433.2,1.2,0.9,13.8,476.9,4.8,"['보리밥', '청국장찌개', '삼겹살수육/쌈장', '청경채쌈', '배추김치', '우유', '수박']"
단천초등학교,20250430,52,918.1,141.9,38.1,20.8,270.9,0.7,0.7,19.5,480.1,3.9,"['쌀밥', '유부우동', '간장닭강정', '배추김치', '우유', '야쿠르트', '참외']"
단천초등학교,20250501,0,940.1,121.7,51.0,26.3,441.3,1.1,0.9,26.8,589.9,9.1,"['쌀밥', '물만두국', '닭볶음탕', '건새우마늘쫑볶음', '배추김치', '우유', '조각멜론']"
